timestamp,step,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24
1756099169.134563,1,0.00020214067578181043,-2.6102450082336796e-05,1.3995504769691594,0.9999994256676338,-0.00018649792036870018,-0.001055313929787714,1.397990846038753e-05,-0.0007332559542728429,-0.0003733999840956402,0.0020978815831069154,-0.006550035358043843,-0.004480395168633082,-0.0008102830685690118,-0.007052433964700225,1.0486875324789324e-06,0.001289787904613759,0.006925332376388251,0.006723954223485484,0.0009619363084102587,-0.0002050486688618389,0.0002764341107137542,0.004767248118694905,0.00044068579574060076,-0.000363025297820248,0.004036356296668655
1756099169.2368572,2,0.0004466416693564235,-0.00022146725430655556,1.3981273815016027,0.9999971614560167,-0.0011346775629301842,-0.002093543523970711,8.162261055806305e-05,-0.0024495994086309327,-0.0016882204309580167,0.0021183677021247307,-0.014351487255760369,-0.015211739634365793,-0.0015570508665676873,-0.035103245892508586,-0.005308407533903828,0.0009760701418267894,0.01671007309548751,0.019857420242414107,0.0028721472781200333,-0.00021226688480200512,0.009508346871400302,0.009037757638704891,0.0019151754044282499,0.0004518859364612291,0.01006752858632112
1756099169.339469,3,0.0006775055676009642,-0.0005191510000886414,1.3956281974916809,0.9999937972375708,-0.002182412086460826,-0.0026903873999911884,0.0006359084107675748,-0.005225288458753029,-0.002517260969399433,-0.009476493095163912,-0.02503902868112864,-0.02765821044838807,-0.002059870190795279,-0.06914731765630756,-0.01600810871868505,-0.005278732357843298,0.031095137148637302,0.03467956843930155,0.003935233111361155,0.0006665514689530606,0.026592373091905066,0.007780186436906562,0.010459010354770308,0.0036135811961339947,0.0137819130334957
1756099169.4424691,4,0.0014309403255573206,-0.0010174896679834703,1.3921333526602828,0.9999711290530711,-0.004019263011633592,-0.00628401321556279,0.0014483656569555285,-0.008387080761673675,-0.0027354327841614423,-0.021448224478126336,-0.047646833060261864,-0.04223619723993967,-0.005654051165969868,-0.09532604973299687,-0.026749410441509785,-0.007973047268154905,0.06308700608683879,0.05189716530472567,0.004614030233185069,0.003944365841633951,0.048003984983239475,0.018781726531007334,0.027004337389141535,0.007065280294861977,0.01665996313135987
1756099169.5446951,5,0.002786132961300549,-0.0014853234070320187,1.387551502276124,0.9998928130258296,-0.0058091561114864175,-0.013304154724004145,0.0019014814344261743,-0.01198176509741759,-0.0028257098085829446,-0.029254173009291274,-0.08341166482406534,-0.058916528021555246,-0.009006234911406912,-0.11471576906017886,-0.0376858937628644,-0.016648496634620705,0.1108606417149618,0.07845826326777022,0.006423722607164454,0.007058695596797688,0.07479927032225797,0.048133409203967935,0.04574513085445488,0.00915094047486463,0.019653944929878077
1756099169.6475341,6,0.004423534531192211,-0.0014859202076245076,1.3816166949666733,0.9997575866316797,-0.005348003035567054,-0.0212045300754622,0.0025563137932900926,-0.016841177295277208,-0.002469343419950844,-0.043575691106507095,-0.13364870088350564,-0.07645748099355998,-0.0031995561298599163,-0.12430440382062644,-0.04881636930424466,-0.04041449425610672,0.17136102181203527,0.12592546351105702,0.010318167728555261,0.006876368474367614,0.09534688520282898,0.07975079648103219,0.06410216588973806,0.008934923925421168,0.021916345417606935
1756099169.7498298,7,0.0058756589117572415,-0.0015511495852759947,1.374547211280815,0.9996054837270026,-0.005228790216946597,-0.0273323357727507,0.0038052696327176465,-0.023046073884505226,-0.0015671136394872173,-0.05603929195563395,-0.18558146929789796,-0.09485099489899924,0.007962935282079624,-0.1255044761112445,-0.06088307938787625,-0.05533070777805341,0.23161754483816205,0.187600729951594,0.01729457434082283,0.008003900446764372,0.1100840728369052,0.10043648389915752,0.08061940829189296,0.006357292100392099,0.025130129138042384
1756099169.851736,8,0.007192407722274869,-0.0016865906685109612,1.3664788604140397,0.9994518804826324,-0.005215128075543629,-0.032327421984349736,0.004866089470124704,-0.03014924870779461,0.00048751347121788087,-0.0694884873574701,-0.24145214004869675,-0.11977355413115734,0.018250147534305202,-0.12134392666811245,-0.07387229520013414,-0.0628479301742822,0.2860051597079336,0.25487870292018233,0.027526398613789013,0.01073614463667583,0.11879427327615937,0.11928710148108894,0.09745028071756871,0.00042877812657134823,0.030390458621187888
1756099169.9536378,9,0.008603517790537238,-0.001656524703725614,1.3572829916990672,0.9992667589831309,-0.0038476585088958407,-0.03767983269036703,0.005600903835468698,-0.03698987927146202,0.002883315345597482,-0.09232480630254813,-0.31063608384823155,-0.15288367295304311,0.02568218841590313,-0.11790529679118585,-0.08673198057983589,-0.07463878132700293,0.3407023364358325,0.32526700411126874,0.040353297208146045,0.013422376504180152,0.1199551619628858,0.142798274342334,0.11512924972229059,-0.008949608821982112,0.03512221348663133
1756099170.0560908,10,0.010046391003959019,-0.001848411001925595,1.3470740726711896,0.9990364922490955,-0.002709270653953854,-0.04332020975995062,0.00648894702554179,-0.04417357967147003,0.005238483086059343,-0.12033286393874404,-0.38092830090299334,-0.18740670063555293,0.019529403600839677,-0.10580166446384592,-0.09946550409494248,-0.08160612149234579,0.39651067051429134,0.3949750138216854,0.053597259266429775,0.016761573790102662,0.12050632018220428,0.16780144578044787,0.1328596022453857,-0.019202704874397167,0.039495745642611345
1756099170.1583161,11,0.011361298319503057,-0.002164956147338345,1.3359797808701022,0.9988210886109534,-0.001543302415164288,-0.04797447015804412,0.007245783376565245,-0.051473914773375914,0.007624431690828919,-0.15294978255906366,-0.4495880020656168,-0.22158707843171976,0.0020661454460232757,-0.08143014698011922,-0.11207544787625415,-0.08368980313387725,0.44505730630327955,0.4627240262594115,0.06768872546378352,0.021084261969782456,0.11756388598008433,0.19323222470364568,0.15742014822857817,-0.02872930661162075,0.0431754631894538
1756099170.260662,12,0.012258687680420778,-0.0021905405887816414,1.324013321524619,0.9987416538766258,0.0008520149972755042,-0.04961158540235606,0.007285154500161618,-0.05885103268499175,0.01019006380022079,-0.19156951920193924,-0.5209181317508446,-0.2575645869997982,-0.008691976486408081,-0.0558201898779941,-0.12538066369830533,-0.09250325013858074,0.4749714332190938,0.5272222190767907,0.08349773283827847,0.027365681492563465,0.10834224678846602,0.212368876847576,0.19008118790063083,-0.0388397984570289,0.04849970020871188
1756099170.362864,13,0.013025494200241272,-0.0018529512123169572,1.3110795620594595,0.9987157571285248,0.0049086971128956035,-0.04997388879065856,0.0067343592857984505,-0.06670029627309164,0.012477600071838763,-0.2327737672696433,-0.5852001967408319,-0.29843125630118195,-0.020180640316275048,-0.03143475988618751,-0.13937021963338678,-0.11065545914741577,0.4955942560608318,0.5899248244893612,0.10147501459777619,0.03497813623696255,0.09138220118178168,0.2331428550652931,0.23542663485624485,-0.05213038198272628,0.055820076469914603
1756099170.465333,14,0.013732967922170741,-0.0012046923190066447,1.2971110249095048,0.9986959529725838,0.010118571477566004,-0.049650795882942536,0.006229485984124359,-0.07488566324557223,0.013636500260637173,-0.26980408493161606,-0.638636388272168,-0.3419993245716904,-0.031181507053763876,-0.01206894892622322,-0.1532198129524457,-0.13376838772940602,0.5137680927865265,0.6522293483587538,0.12102464892144073,0.04391293617143761,0.06702382091364821,0.2533847881768065,0.29061065574500233,-0.0678973259143887,0.06367349457769982
1756099170.567583,15,0.01408799560860954,-0.00029517369800856634,1.2821293123778918,0.9987449876433444,0.01618930483188229,-0.04706345474088843,0.005602436452892812,-0.08355792086901112,0.013921943274275471,-0.30428576096043924,-0.6891066136777909,-0.38684904923212177,-0.03624395254170749,0.0007366259355350637,-0.16693119162659542,-0.1617170633059095,0.5232653927289275,0.7197134573972609,0.1374659381219276,0.0533491616101653,0.03751787373534124,0.26282419654703687,0.3442701634535682,-0.0845596818504784,0.07377242272205162
1756099170.6700659,16,0.014208360680460707,0.000269159340495867,1.2662173932463767,0.9988361049575978,0.02105730698856272,-0.043145167024370414,0.004638945781457116,-0.09309528304063866,0.013354617307187048,-0.3397715028248011,-0.7295640279317279,-0.4329631365362935,-0.0531233173378062,0.021243555941179354,-0.18050843786623236,-0.18390156440060929,0.5252031456742575,0.791871860214978,0.15166207520061226,0.06175915645537478,0.014869944048100102,0.2681095998151865,0.3975736560532469,-0.10143575243199773,0.08619121213681567
1756099170.7737951,17,0.014282647981790424,0.0003540198555336714,1.2492904864204208,0.9989474374233762,0.0238013136046676,-0.038992837972829764,0.00413198775246897,-0.10350423525943032,0.012911411856110118,-0.37236123513679353,-0.7519855179710401,-0.4786224238892565,-0.07298186230975752,0.05088245653677251,-0.19395270660035924,-0.19458492893549648,0.5285691768969409,0.8638871759684739,0.16585464247105028,0.06707150844671922,0.0022236463605782375,0.27022407564979084,0.45389063940404667,-0.11762792301047509,0.10338023319616287
1756099170.875871,18,0.014309395366777033,-0.00014666171651226916,1.2312343485593622,0.9991161031067933,0.024072406844902083,-0.034233869325867014,0.003946382187298636,-0.11448382267170831,0.012983709541153623,-0.40550627746012036,-0.7624591039242186,-0.5238302692890273,-0.09177497811956048,0.08180625085719766,-0.20840569368065395,-0.1931542346555727,0.5328116725526697,0.9390977256125307,0.17831948509364515,0.0694529308010541,0.0027648524199065244,0.2688262714635541,0.5173703408272332,-0.13341457337010396,0.12167378446632117
1756099170.978053,19,0.014260533539953347,-0.0014460719517601405,1.2121357706417994,0.9993532982652352,0.02109698274576578,-0.028914494649995598,0.0034430458254184233,-0.12577892802584048,0.012272261161468503,-0.4404677810681252,-0.7644088560423901,-0.5695145607893818,-0.11232554261902095,0.12210469331240453,-0.22576191525419068,-0.17525257899595822,0.5329070988303002,1.018349503140864,0.1912424372771278,0.07151855378058578,0.020727088336257925,0.26747946771977976,0.5848127667043159,-0.1484825970063725,0.1379628990300923
1756099171.081414,20,0.014202140978741994,-0.0030859746283771533,1.1919469671335128,0.9995871562845081,0.016012192883711238,-0.023739971665254052,0.0023538087088694004,-0.13733661532410232,0.010044060145350272,-0.46690806077640123,-0.7643736724536375,-0.6156658372433444,-0.1228239300316178,0.16304860798080514,-0.24484582449235517,-0.14857326802424026,0.5286611836499326,1.097963741004602,0.2069220761804284,0.07141368758439012,0.05013013486075392,0.26993037854010077,0.6525740462434766,-0.16326459672366547,0.1571875618113453
1756099171.184392,21,0.01421539530376745,-0.004964963135014618,1.1705690761590208,0.9997720235756911,0.009271939933627404,-0.019217609699224574,0.0007845270443897841,-0.14993264014392788,0.007313116563634381,-0.4819321303110131,-0.7682967766678539,-0.6615486430801221,-0.1329014189826034,0.19390326668919713,-0.26373743334832667,-0.12117671082658273,0.5239989999686772,1.1763431614621147,0.2209373288643765,0.06814885712256251,0.0944718275476029,0.27674804380240603,0.7202161217175831,-0.18234674590815275,0.17819830068164186
1756099171.286678,22,0.014483142119487738,-0.007178254450032717,1.14794673600775,0.9998694601924119,0.0009252565799674126,-0.016130336065663397,-0.0001368693001118447,-0.162856589648214,0.00540899607022102,-0.4851851102809029,-0.7679102975848343,-0.7071663023418342,-0.15269307247538397,0.22301103299760058,-0.2824400751020576,-0.08522588639936071,0.53089621586269,1.2552912534887564,0.23304363988277224,0.06345539627230153,0.14863224528762264,0.2854807394053132,0.7886694706399545,-0.2039926974924662,0.19794212494799376
1756099171.389968,23,0.014854423957413395,-0.009714497675204114,1.1239937438047267,0.9998704659860047,-0.008731807641455907,-0.013520605606824228,-2.875310883925443e-06,-0.17570467620296687,0.0028029123885643017,-0.48397209570895106,-0.7623728010676687,-0.7523308740651663,-0.17567918981727462,0.25036673846271723,-0.30284553257249947,-0.03810023756636291,0.5475775862370884,1.335616111885857,0.2437006337299487,0.058473260123026144,0.2088528209141088,0.28897513165678845,0.857058812597515,-0.2226146533019121,0.21358259577791344
1756099171.492691,24,0.015222229421791258,-0.01292007767167137,1.098577617870592,0.9997290876546926,-0.020547352999890807,-0.010921810141592254,0.0005211957837612582,-0.1897551381447065,-0.0005432959048142732,-0.4880155695045218,-0.7600693940164422,-0.7984086030436717,-0.20348455498368595,0.2729519281675284,-0.32495482119053654,0.02519878074204232,0.5669302047925778,1.4161480691607984,0.2509983386019251,0.05379332688683952,0.2819112818556632,0.28834027284157954,0.9236325340543637,-0.2433646455274087,0.2239190271037889
1756099171.594923,25,0.015496356495255749,-0.01692712740135704,1.0713384176106193,0.9993392139440151,-0.03546527632994852,-0.007807093234214248,0.0015488524238886816,-0.20465667421092096,-0.003412840818069753,-0.49392399573050566,-0.7503073843963877,-0.8453883705700962,-0.2268933637800543,0.2928435018824544,-0.3510104527668973,0.10844774735752319,0.5870040128379266,1.4964020312583113,0.2618548748248704,0.04854225920292008,0.37485170526353534,0.2801473251311908,0.9895970618468809,-0.2649659396717288,0.23174941604486438
1756099171.69753,26,0.015468854706965648,-0.019601416220883374,1.0433000703791633,0.9989858970971403,-0.044627299319404096,-0.0036064794572981188,0.004751301127336897,-0.21913951195418624,-0.005602498131254809,-0.4996048043274795,-0.7380807064513121,-0.8919012405148493,-0.23199136219909425,0.30268443398288514,-0.38190414553441104,0.18094348021807125,0.606540960984588,1.5791394903200993,0.2818729102795884,0.04395719393453815,0.42224739506283465,0.25781937602296073,1.0545484938151615,-0.2819210824468287,0.2378135376963233
1756099171.799925,27,0.015314953343894535,-0.021022307343104712,1.0146339658521295,0.998789243220543,-0.04831638832555735,0.000728559583816603,0.009221900402962762,-0.23422762276079806,-0.007358974508989209,-0.5072183102050499,-0.7321269045534642,-0.9379497803904928,-0.22760470873633407,0.3063581453711862,-0.4134567420574502,0.2389558553914374,0.6262350536584727,1.6668444765483648,0.3068324016362467,0.03923380534571731,0.4286254938506928,0.2304716025658572,1.1193202869576242,-0.29608939163587866,0.24356740009799652
1756099171.902308,28,0.015087358061290338,-0.021981482148552375,0.9849321502026996,0.9986298436739929,-0.05016202472246364,0.005155986569608043,0.013986507851995195,-0.24969479332864541,-0.009436352730967806,-0.5143896711805975,-0.7329752486941917,-0.9853779439907752,-0.21384116083475468,0.30862476637126124,-0.4446951591539771,0.29598073969968935,0.6418943644417937,1.7575189595669725,0.3316189614801557,0.033299971383738323,0.4190026686774652,0.2027203662080312,1.1851526955891662,-0.31041660976502017,0.25239273418592506
1756099172.005753,29,0.014793915628426925,-0.022574623220150535,0.9542274478230399,0.9984736844844592,-0.05108142490874649,0.009540011115070288,0.018707688506213304,-0.26489224687545043,-0.011934481477312204,-0.513923805991861,-0.7355777718941203,-1.0341670315784934,-0.19052436796379912,0.30600165636747834,-0.47592328141116935,0.3556152950307048,0.649810250117112,1.8494465406166374,0.3560586559758413,0.028670565508725928,0.3982288883151382,0.17803737202308798,1.251620239888916,-0.32571454481766976,0.2639601810781293
1756099172.109239,30,0.014545952776898113,-0.021854319494766652,0.9229320801685703,0.9984321289247727,-0.04909017956561351,0.013922003340499992,0.02301338792853466,-0.28045243188317853,-0.015597226562691543,-0.5031056119567854,-0.7336471690434233,-1.0830350358008174,-0.17467452372169318,0.31182822486749406,-0.5077333691460681,0.3848983336096054,0.6559159020238053,1.942338250593289,0.3845151128340833,0.02419365504376956,0.3649036559138143,0.15400496044789222,1.3217995905297075,-0.3373251219850931,0.2768273417111473
1756099172.21162,31,0.01428869710621406,-0.020074467691017697,0.8908398356590224,0.9984471114359393,-0.04497608972559581,0.018769066360068497,0.026985906806995887,-0.29621552119210104,-0.02107125124541946,-0.4848646166760336,-0.7305993714831903,-1.1354740859370112,-0.16146793135191276,0.31855039882222674,-0.5407269073262378,0.3893305614778827,0.6571426552195475,2.043189846790473,0.41603052125537854,0.019911232124542873,0.3212706962501628,0.12885288417709162,1.3959384808236581,-0.3466092324259898,0.2909535713500645
1756099172.3140538,32,0.014115627491754332,-0.017856599116060093,0.8577548610416507,0.9984482813012691,-0.040500980856307676,0.02337324657805336,0.030238906405837495,-0.31223644134290407,-0.02711817626902104,-0.4601430352913429,-0.7214663069918794,-1.1908766313819603,-0.137096182532526,0.3188423404236251,-0.5742990050899603,0.3834015482377308,0.6506510498275021,2.151944089674854,0.44548523090625386,0.016984893452485033,0.27522336448964096,0.10924761869935676,1.4703369333174736,-0.3579036423382258,0.30870921428599984
1756099172.416589,33,0.013920225816503849,-0.015625759124900527,0.8237180653729566,0.9983831007903862,-0.03657308306768144,0.02828902331863852,0.03306546250660973,-0.328257337571815,-0.03336434721532782,-0.4303471286792252,-0.7103053144830673,-1.24572875160519,-0.11097108726568398,0.3230264043831375,-0.6075381990890516,0.3759907504230471,0.6344143555366639,2.2619824877603665,0.4723579533522668,0.014988703819759266,0.23193251460603803,0.08862624238747273,1.5437641402450704,-0.3712953008209125,0.33011568710938394
1756099172.518817,34,0.013915699813507092,-0.013502297322185067,0.7885959574578729,0.9982767052746185,-0.03333408420810962,0.032784826765888495,0.03546284915217941,-0.3445681496413337,-0.03972876818415569,-0.3971766279204206,-0.7036555812323054,-1.302688209003269,-0.08736733542368502,0.3256396914096916,-0.6404462745306925,0.36900693082486097,0.6170891529663588,2.376222098560507,0.4987959792078299,0.014616662969602156,0.19399820763481773,0.0680220091392661,1.6162687004720224,-0.383473120733044,0.35096771517025876
1756099172.622549,1,5.653116147274821e-05,-6.629214095474178e-05,1.3995417360743965,0.9999998379522615,-0.00032567026811707717,-0.0003173259607790163,0.00034254716728926253,-0.00024267461487904575,0.00048136815646948865,0.0015620930769984962,-0.002337706507354373,-0.002057926983636012,-0.0006568479152299092,0.00916953089752912,-0.006880889335098006,-0.003008183414046562,0.006316750202246,0.002349975275462948,0.0040428559630217445,-0.0020016992325031496,0.00608023283780292,-0.0029802779445517557,-0.0006676288606682929,-0.003676768374718782,-0.0007001976878239452
1756099172.725684,2,-4.5234775060710146e-05,-0.0005621169932578169,1.3981071642927647,0.9999958617641561,-0.0027032879548786574,0.00046731413129359484,0.000866202227265188,-0.000661006106755364,0.0015037788748966045,0.004535011492385124,-0.0013217223084191691,-0.006148322544009745,-0.0003189560115252989,0.028194579002606433,-0.020579146104528913,0.0005008095811166196,0.011152383826857296,0.005960260034515143,0.012091738601314881,-0.00510073357839309,0.02511168528983663,-0.013736213232107603,-0.0012658944511404796,-0.010811003421973633,-0.0026705771929579794
1756099172.829121,3,-0.00037165768622526846,-0.0011292787720080114,1.3957209697039281,0.9999774553027879,-0.005930479945546068,0.0028642244799761372,0.001309393716319444,-0.0006225986442289681,0.002424855778912007,0.019590642462977,0.009213858622429499,-0.013148542143889387,0.004160531893032914,0.04576206475786409,-0.03726884623268116,0.0038290793344460785,0.009021135293636264,0.01130308648526044,0.022111379005210118,-0.006528649848444021,0.05112271380865446,-0.030958331407930414,-0.0013081830950890884,-0.018140503798359693,-0.006668267983163748
1756099172.931732,4,-0.000554149339249625,-0.0014595377560499485,1.3924956412128402,0.9999519012897485,-0.008432579593339712,0.004744708530850477,0.0016045090763809424,-0.00041491536828445677,0.0035179642648566507,0.05227282532695763,0.021957375041585545,-0.023017311458358822,0.004089652988202539,0.05214490987531607,-0.05998631328424818,-0.0010806962922328333,0.01045010146643102,0.024804115413002613,0.035385218087685105,-0.006117374892687351,0.07747065396675211,-0.04403241775146814,-0.00014915497538705563,-0.02561019839758903,-0.011858885669266633
1756099173.034133,5,-0.0006284009108620152,-0.0020584573646405,1.388305701495711,0.9999044333561665,-0.012178764720180561,0.006384063692900899,0.0014302361130237857,-0.0007003482712970782,0.0054772547784322076,0.09177952337535397,0.02939761855717004,-0.03363539628973176,-6.13052783540864e-05,0.04886070736074936,-0.08688237095096886,-0.0026444610878131147,0.012358888889046004,0.04709774531427469,0.0499607034674575,-0.00439279892143698,0.11231286486916013,-0.05193156834566086,0.002273491699750397,-0.03372269187600149,-0.014397699265458724
1756099173.136496,6,-0.0007308698338794986,-0.00314697172193061,1.3828892887395772,0.9997909730333322,-0.0184697078197522,0.008605753348507014,0.0016796259763412387,-0.0008630753796506163,0.009014683847409546,0.1336342139644061,0.03564339903101373,-0.04499379769660649,0.0013375913233019383,0.04735194579210006,-0.11481786164084894,0.003206623055993847,0.018045171183263032,0.07470029973875193,0.06732588110280711,-0.0022921746492116455,0.16340076172536572,-0.0661930938008601,0.0068170606450041775,-0.04272446588910317,-0.013424043555832063
1756099173.239381,7,-0.0008463564913494009,-0.004513701084771825,1.3761552320199046,0.9995865226928276,-0.02633415037347486,0.011363930727114628,0.002038934378011209,-0.001615255697398327,0.012859081930481827,0.17113895417951475,0.043730237476310926,-0.057019454706506593,0.01285466707152547,0.04956796961758162,-0.14247649524624217,0.01686237652015855,0.024605553377569485,0.10825911158778657,0.08945691650388575,0.0016237294478869894,0.22140879355732151,-0.08278879377314681,0.0145319763887559,-0.05708014819272857,-0.012730706690721818
1756099173.34126,8,-0.0008097816357082794,-0.005782510250737677,1.368216970469663,0.9993351046194852,-0.033700102951929364,0.013817491485601479,0.0016518671971913524,-0.0037114758124361076,0.016004666913442742,0.20463484876162652,0.053864889877758775,-0.07791074559611796,0.02661659875780119,0.05877206927379946,-0.17095826296132086,0.02723083297643702,0.03182291553501442,0.15513984417626236,0.11382504956085614,0.004802593840791323,0.27861292774931623,-0.09166805291586021,0.023917254452081833,-0.07797683363079344,-0.013376828676825754
1756099173.443421,9,-0.0002753475768053428,-0.006966650639038915,1.35914105750577,0.9990767593093911,-0.0407506437111701,0.013544116682779198,0.0012533747456727955,-0.0063198822603954844,0.01882501366231192,0.24343186784242146,0.0809322836873067,-0.10677739224869627,0.03852599604762579,0.07006091336020583,-0.20024919352928114,0.03369936311791367,0.05644461524864039,0.21439121418123258,0.13897197371047612,0.007225335438114695,0.3366602057200729,-0.08943297356169494,0.0339056092516589,-0.10051318510962606,-0.013166101594210167
1756099173.5462341,10,0.0004555791137525273,-0.008014167531947818,1.3492915181779457,0.9988295006669282,-0.04686179919723795,0.011949963625372203,0.0008937241209809565,-0.00983291806747544,0.021555389410107255,0.28470642851748074,0.12457249561304,-0.13713882404748928,0.04928818395756848,0.07981386766529244,-0.22924782970604668,0.04644822179767631,0.08603713778908277,0.2750463130516255,0.16200499009408267,0.00871469561854977,0.3797508772389956,-0.07999124876121533,0.044637759493614766,-0.12828556470309047,-0.012534942925305223
1756099173.647913,11,0.0011251107865869487,-0.00851423418955588,1.3391739943084007,0.9987155678686508,-0.049525346218308154,0.01067304761539425,0.0007352777395907785,-0.014175383911316276,0.02390318075816902,0.3293529917011171,0.16189882050127963,-0.16896999123198006,0.05279243838535554,0.08818465348477757,-0.258663409540722,0.060360182142605405,0.1101912116266523,0.33368071042341857,0.1826020102681486,0.007049312448481051,0.38977804023979484,-0.06738940155242247,0.060736237732613226,-0.15992443111682597,-0.009039007031755057
1756099173.7501922,12,0.001730345791440235,-0.008616730949806113,1.3283246077832274,0.998700375220761,-0.049936815695561965,0.010189676567017974,-0.00021322185045611735,-0.01896818508371628,0.025565640332090602,0.37642319962054355,0.18771672680883958,-0.20048222714806319,0.057613227957751784,0.09738520339180098,-0.2884901322618389,0.06685710718610113,0.12563090214287095,0.3950479963450319,0.20428642507553976,0.00494088180137534,0.3859477658141434,-0.04980258650828318,0.08299566024761375,-0.1895056702204681,0.0003203111036854664
1756099173.85248,13,0.002105677945528234,-0.008248194774354383,1.3164743450148102,0.998777381739659,-0.04799614969150397,0.011535702217903981,-0.0026530952492338114,-0.023762934406893105,0.027936210126656376,0.4212960456287363,0.21122822232760233,-0.2316809957080839,0.07063852516193733,0.12005744308777393,-0.3180238574715033,0.057636321190513054,0.1236747599588453,0.45755926328941143,0.22487738714287794,0.0049143685416564095,0.37522986214229415,-0.029031252522373964,0.10742119051431158,-0.21683412258902096,0.01168628113417511
1756099173.954603,14,0.0020677834513551843,-0.007382374827556445,1.3035903473008517,0.9989148105772623,-0.04355325766623475,0.015620624608586622,-0.0053208122394745126,-0.02730086683778134,0.031147374017986253,0.4609649071062839,0.23232960340194253,-0.26310073012186824,0.08871418401934411,0.149353616270577,-0.3476746957408468,0.03409772457525047,0.10402935268585872,0.5168286086538004,0.24206080965454266,0.0076600139134677826,0.3550238819738694,-0.016215414086245782,0.1319352315283709,-0.24252987636650308,0.021367542667095937
1756099174.056322,15,0.0016703210068341832,-0.0066281063649095,1.2896069566137767,0.9989482488758453,-0.03935686308148739,0.022050098561904558,-0.008199179817321467,-0.0298198189913005,0.033486112649631375,0.49711245926604836,0.258492245961868,-0.2947388969984492,0.10920885988976414,0.17060400633507383,-0.3774367447242044,0.0179317309611446,0.07023783101979615,0.5752973461158495,0.25887872885165025,0.01136944638752521,0.3308639829029847,-0.01133056312609636,0.1561743433707931,-0.2671239095956016,0.030559160254414026
1756099174.157998,16,0.0013650306787243048,-0.005987635174758391,1.2746777893969958,0.9989219789087606,-0.03495778963412963,0.027988864375761327,-0.012225238969289062,-0.03283170539918944,0.03510168075426678,0.5379432582291946,0.3007144330475747,-0.3260653170868767,0.12812385028275064,0.18773365699980654,-0.4073429362087678,0.01164402804136665,0.03290512440994855,0.6375120925830211,0.27664884907495024,0.013714567676073233,0.2966690460908413,0.0018851175829802816,0.1821689097520772,-0.2863247856794043,0.0395347357701773
